comment_star,cus_comment
50,这家 店刚 开张 人暴 朋友 晚点 品尝 第一次 选择 外卖 堂 吃 排队 放弃 堂 吃 想 品尝 玫瑰 千层 蛋糕 激动 店员 说 这块 蛋糕 吃 第一口 未 忘记 味道 太有 层次感 玫瑰 东西 感冒 这块 蛋糕 动了心 真的 好吃 价格 贵要 元 一块 情愿 中秋 长假 约 朋友 吃 选择 堂 吃 周六 点半到 店里 堂 吃 排队 速度 挺快 一会 进店 依然 选择 玫瑰 千层 蛋糕 朋友 选 巧克力 棋盘 蛋糕 想 点些 饮料 喝喝 蛋糕 甜 朋友 想法 点些 茶 喝喝 太 甜腻 点 一壶 浪漫 巴黎 店员 推荐 这款 茶 不错 点 完后 吃 上桌 速度 挺快 一会 上齐 先拍 个照 慢慢 品尝 吃 说 蛋糕 样子 漂亮 说起 蛋糕 味道 依旧 喜欢 吃 满足感 一层 一层 太 回味无穷 朋友 点 巧克力 棋盘 蛋糕 巧克力 味道 真的 很浓 偏甜 吃 腻 整体 不错 浪漫 巴黎 茶 算是 水果 茶 味道 真的 很香 好喝 搭配 蛋糕 最佳 拍档 吃 多家 蛋糕 你家 玫瑰 千层 蛋糕 情有独钟 下次 点 这款 蛋糕 专一 
40,遍地 牛 逼 国金 中心 终于 见到 兔纸 班长 许久 不见 依然 灵活 微胖 辣妈 节省 午休 时间 一早 对接 吃 甜品 信息 一个箭步 踏进 人潮 汹涌 潮店 坐定 点餐 八卦 讲返 店家 门脸 内设 一如 即往 名媛 简约 风 店员 服务 到位 堂食 外带 伺候 好好 讲返 产品 老友 选 经典 款 千层 选 季节 限定 款 美其名曰 尝尝 不一会 吃 体型 如愿 抢下 剩余 份额 咔 咔 饮品 选 季节 限定 玫瑰 云雾 铁 鬼 反正 它家 玫瑰 东西 吸引 喜欢 稍 冻过 蛋糕 甜而不腻 柔软 细嫩 千层 细腻 一层层 拨开 吃 无聊 铁 赞 久违 甜味 那杯 玫瑰 季节 限定 饮品 不得而知 总体 海港 城 水平 可歌可泣 
50,海盐 焦糖 千层 蛋糕 元 特地 电话 客户 几点 前有 焦糖 海盐 蛋糕 客服 说 三点 前 昨天 太晚 帮 买 帮 送 快点 冲过来 吃 吃 上次 香港 吃 焦糖 海盐 上次 香港 十一 该来 总会 走 早点 走 安好 受刺激 地铁 公交 多大 刺激 折腾 香港 好吃 海盐 味 百香果 千层 蛋糕 元 奶油 玫瑰 千层 蛋糕 元 味道 香港 
40,口味 星 蛋糕 口味 整体 不错 喜欢 抹 茶 千层 百香果 千层 不太腻 很甜 不太 喜欢 玫瑰 千层 太 甜 茶 饮 感觉 袋泡茶 说 袋泡茶 不好 国外 进口 回来 袋泡茶 茶味 太淡 袋泡茶 不耐泡 没喝 多长时间 茶味 推荐 家 铁 咖啡 味道 不错 浓郁 饮料 个人感觉 太 甜 吃 蛋糕 挑剔 环境 星 堂 吃 排队 座位 外带 久 店面 布置 精致 细节 到位 堂 吃 点 两杯 饮品 一次性 外带 塑料杯 体验 不好 摆盘 服务 星 整体 体验 定位 衡量 很大 改善 空间 综合 推荐 指数 四颗星 
40,正好 女儿 来国金 玩 肯定 拔草 哒 环境 简约 时尚 想象 中 长队 排队 位子 坐满 选择 外带 抹 茶 千层 蛋糕 千层 蛋糕 颜值 高 铺满 抹 茶粉 层层 口感 不错 特别 甜 抹 茶 粉略苦 整体 口感 配合 正合适 
50,哈哈哈 国庆节 凑热闹 吃 完 隔壁 面屋 武藏 点多 发现 排队 是从 开业 想来 排队 望而却步 小伙伴 味道 蹭 一口 我点 百香果 酸酸甜甜 不腻 适合 妹子 抹 茶 不错 吃 不太出 区别 海盐 焦糖 股 太妃糖 味道 好吃 打包 一块 回家 吃 减肥 债见 贵 点 真的 好吃 茶 茶包 加水 意义 堂 吃 速度 坐 久 哈哈哈 桌椅 干净 清爽 感觉 服务 不错 态度 路过 排队 想来 尝试 味道 吃个 遍 哈哈哈 
40,拔草 名单 里 几家 店 陆家嘴 晃悠 国金 中心 这家 负 二楼 外带 堂 食 分开 排队 晚上 堂食 排队 五分 钟 多快 抹 茶 千层 蛋糕 真的 千层 细腻 奶油 抹 茶粉 赞 回味 微微 抹 茶 淡淡 苦 感觉 抹 茶 评价 一款 海盐 焦糖 千层 蛋糕 季节 限定 几个 字 点 试试 照相 好看 点点 可可 粒 吃 不到 啥子 海盐 咸香 焦糖 甜 吃 两口 好腻 推荐 冰雪 卡布 基诺 比较慢 喝 晓得 糖浆 化 超甜 
40,工作日 稍微 空位 入座 人点 块 夏日 限定 尼格 龙尼 千层 一杯 椰子 冰沙 白色 基调 喜欢 人太多 总 感觉 局促 千层 蛋糕 优秀 试过 原味 千层 草莓 海绵 喜欢 这块 尼格 龙尼 失望 鸡尾酒 名字 自然 酒 不同于 著名 买 醉酒 款 蛋糕 特别 浓郁 苦艾 酒 成分 啫喱 透着 一丝 两丝 血 橙 清苦 中 蛋糕 甜 点缀 橙皮 入口 清新 有趣 饼 皮 依旧 薄 如纸 微微 韧性 厚薄 均匀 立体 多层 配合 轻盈 甜腻 奶油 工艺 到家 千层 暂时 魔 千层 蛋糕 中唯二 选择 饮料 相比之下 太普通 椰子 冰沙 没什么 椰子 味道 甜味 单一 吸 几口 太冰 放弃 下次 做 点要 免费 水 嘻嘻 
40,闺蜜 生日 约 吃 两根 冲着 大众 点评 评论 堂 吃 久 倒 外卖 处 排队 排 挺 点 推荐 抹 茶 千层 玫瑰 千层 一壶 红茶 吃 抹 茶 千层 算 不错 玫瑰 太 甜 还好 一壶 茶 解解 腻 太甜 蛋糕 点 壶 茶 茶 不划算 店里 茶 包 续杯 喝完 想续 杯 告知 加 白开水 不放茶 包给 客人 尝尝鲜 讲真 蛋糕 放 星巴克 展柜 里 吃 太大 区别 
40,陆家嘴 打卡 居 老师 优酷 广告 居 老师 说 请 吃 块 蛋糕 庆祝 区 取消 车 贴 红茶 千层 点 玫瑰 套餐 配套 玫瑰 荔枝 饮料 甜到 疯 草莓 戚风 蛋糕 奶油 甜 哭泣 居 老师 却说 草莓 酸 好吃 
50,纠结 时间 指向 点 吃 甜食 罪恶感 遭遇 开心 事件 甜食 弥补 遗忘 恶心 事情 原想 买块 蛋糕 外卖 窗口 小姐姐 提醒 要点 饮品 堂食 优惠 套餐 饮品 颜值 吸引 店 吃 明亮 环境 可爱 摆花 少女 心 砰砰 抹 茶 千层 蛋糕 抹 茶控 试试 抹 茶 系列 千层 蛋糕 做 吃 完美 千层 薄 奶油 绵密 不腻 上层 抹 茶粉 微苦 配合 整块 千层 蛋糕 真的 很棒 吃得出 不错 抹 茶粉 抹 茶控 真的 满满 幸福感 椰子 灰雪冰 任意 一块 蛋糕 搭配 款雪冰 组合 套餐 颜控 晚癌 感觉 抹 茶 椰子 灰 搭 椰子 灰 喝 不甜 椰子 清香 椰子 颗粒 口感 喜欢 安利 搭配 百香果 千层 蛋糕 朋友 点 百香果 小清 新风 颜值 高 点缀 两颗 百香果 籽 奸笑 一看 感觉 用料 新鲜 入口 软香 微酸 轻甜 层次 玫瑰 荔枝 雪冰 小清 新风 搭配 粉色 少女 系 颜才 选 尝试 口味 选它 下层 玫瑰 荔枝 口味 气泡 水 上层 奶油 玫瑰 花瓣 装点 颜是 毋庸置疑 感觉 稍微 甜 冲着 千层 蛋糕 完美 香港 多吃些 
40,火 久 好像 人气 稍微 减少 一点 必竟 元 一块 蛋糕 性价比 低 同档 价格 芝 乐坊 货真价实 一点 做 品种 仁者见仁 智者见智 约 朋友 浦东 陆家嘴 吃饭 正好 排队 买点 饭店 甜品 外卖 一次性 叉子 手 不太 卫生 纸巾 包 点 原味 柠檬 抹 茶 巧克力 千层 有句 讲句 千层 做 真心 千层 薄 入口 化 细腻 秒杀 千层 喜欢 原味 抹 茶 柠檬 酸 巧克力 千层 特别 
40,阿拉 囡囡 迷之巅 状态 可想而知 阿拉 嗨 窝里 哈苦 糖糖 塞 勿 苦行僧 开荤 眯 花眼 笑 魔 算是 囡 囡 特意 抱 吃 几年 前 香港 抹 茶 千层 着实 吃惊 艳 食物 期望值 味蕾 变化 环境 食物 变化 变化 惊艳 不可否认 抹 茶 依然 优秀 玫瑰 口味 过甜 但配 香甜 荔枝 茶 喜欢 新品 芒果 塔 芒果 口感 逊色 走过 路过 不用 排队 冲着 抹 茶 千层 会入 
50,纽约 网红店 终于 来国金 拔草 玫瑰 千层 蛋糕 玫瑰 奶油 玫瑰 花瓣 蛋糕 颜值 满分 玫瑰 千层 入口 细腻 玫瑰 味儿 很香 一层 果冻 质地 入口 偏 甜腻 款 蛋糕 要配 茶水 品尝 吃 几口 甜腻 异常 抹 茶 千层 蛋糕 抹 茶 千层 蛋糕 最为 推荐 香甜 奶油 细腻 甘醇 抹 茶粉 融合 美味 款 蛋糕 甜度 适中 抹 茶 味儿 一点儿 不苦 草莓 海绵 蛋糕 草莓 奶油 碰撞 配 软软 蛋糕 入口 千层 蛋糕 美味 不错 暂时 尝 三款 推荐 他家 千层 类 蛋糕 最爱 抹 茶 哒 下次 再来 尝 口味 
50,过气 网红 当年 盛况 不复存在 说实话 网红 兴趣 闺蜜 喜欢 补上 一篇 相约 无人 排队 款式 吃晚饭 只点 抹 茶 千层 茶 两人 分享 店面 简洁 风格 菜单 简约 白色 风 服务员 一身 黑 蛋糕 说实话 挺好吃 对得起 价格 
30,新天地 家 排队 排 超级 长 这家 拔草 人不多 排 十来 分钟 堂食 外带 分开 排队 店员 服务 到位 环境 只能 说 推荐 海盐 焦糖 百香果 巧克力 无功 无过 好吃 没什么 特别之处 玫瑰 荔枝 冰 好喝 味道 清爽 椰子 灰 真的 搞笑 诶 一股 黑芝麻糊 味道 甜品 做 精致 包括 餐具 晓得 撒 多人 捏 感觉 吃 尝个 鲜就够 额 
50,开会 路过 下班时间 发现 排队 买 外卖 买 两块 尝尝 店家 包装 不错 干冰 袋子 预留 位置 附送 张 明信片 价目表 送 两把 叉子 塑料 做 做 满有 金属 质感 蛋糕 千层 饼 皮用 家 薄 层次感 工序 比较复杂 难不成 支撑 定价 因素 经典 口味 蛋糕 奶酪 抹 茶 名字 味道 搭配着 咖啡 柠檬水 腻 国外 这家 店 味道 价格 实在 贵 吃 一口 十块 穷人 尝个 鲜 
40,中秋节 点 开门 快满了 当天 生日 庆祝 买 寸 蛋糕 人气 店 单块 蛋糕 贵 蛋糕 买 折扣 蛋糕 设计 感蛮 简单 线条美 店面 设计 倒 舒服 全是 白色 医院 感觉 蛋糕 味道 不错 做法 多层 蛋饼 相叠 层中刷 鲜奶油 做 紧实 浑然一体 奶油 很鲜 甜味 顶上 一层 玫瑰 酱 另附 层次 整体 吃 不腻 舒服 价格比 美国 翻 倍 舒服 
40,素有 蛋糕 界 爱马仕 之称 刚刚 入驻 国金时 排队 火爆 两次 双休 国庆 期间 外带 外卖 排队 人不多 寥寥 几人 选 巧克力 棋盘 蛋糕 海盐 焦糖 蛋糕 元 价钱 确实 便宜 外卖 盒子 里 细节 一处 放 冰袋 这包 冰袋 循环 保证 人能 吃 最佳 味道 奶油 恒温 度成 关键 秘诀 
50,上次 走过 排着 大爷 大妈 黄牛 吵嚷 清清爽爽 堂 吃 外带 排队 果断 屁股 坐下 价格 着实 辣手 战战兢兢 点 一块 蛋糕 闭眼 不看 饮料 有空 环顾 周遭 承认 简洁 美的 店铺 冷淡 雾 霾 紫 耐看 焦糖 海盐 千层 蛋糕 确如 想象 中 漂亮 干净 叉子 淡黄色 奶油 咖啡色 层层 分明 千层 中 一点一点 鼓出来 心情 莫名 变爽 口感 清爽 甜 恰到好处 咸 千层 蛋糕 外围 拖 薄 蝉翼 小小 裙边 依然 层层 分明 价钱 摆在 一块 希望 大户 请 吃 
40,种草 久 终于 拔草 分为 外卖 区和堂 吃区 晚 堂吃区 等待 人数 太 选择 堂 吃 百香果 千层 多人 推荐 抹 茶 千层 一壶 伯爵 红茶 百香果 千层 推荐 酸酸甜甜 口感 口味 清新 抹 茶 千层 吃得出 那种 廉价 抹 茶粉 苦 理解 多人 推荐 红茶 一壶 一壶 茶包 茶叶 加水 但加 真切 水 口味 蛋糕店 算是 不错 人来 打卡 下次 想 吃 选择 打包 等待 时间 相比 堂 吃 长 
40,位置 国金 大厦 排队 最长 一家 环境 美国 装修 风格 门口 两条 队 一条 堂食 一条 外带 服务 服务员 哥哥 监督 插队 味道 味道 好吃 推荐 伯爵 茶 一层 味道 原味 点 重复 吃 腻 建议 点些 茶水 解腻 
50,这家 蛋糕 争议 说 价格 高 排队 久 名不副实 照片 整整齐齐 精致 强迫症 患者 确实 做 千层 蛋糕 店 每层 薄 鲜少 早上 走过 不用 排队 试一下 咯 饼 皮带 浓郁 黄油 香气 其间 铺 薄 均匀 奶油 好赞 饼 皮 真的 做得好 棒 那种 一个个 小坑 可丽饼 皮 那种 光滑 饼 皮 薄 香 喜欢 边上 粘 咖啡豆 山核桃 品出 可可 味道 喜欢 组合 看着 聊着 天 慢慢 吃 吃 蛋糕 当成 一件 正事 正儿 八紧 坐 丢 丢 奇怪 感觉 价格 高 服务 环境 不错 早上 不用 排队 还会 
40,迟到 打卡 国金 店 排队 哈哈哈哈 新天地 超多人 排队 诶 口感 测评 玫瑰 千层 蛋糕 奶油味 太重 油腻腻 值 价格 好吃 皇家 奶茶 慕斯 蛋糕 玫瑰 荔枝 雪冰 长得 好看 味道 诶 
40,想象 中 排队 久 排 分钟 饮品 茶 玫瑰 荔枝 冰 好喝 椰子 灰 冰 有种 冰 芝麻糊 口感 太 喜欢 蛋糕 口感 不错 点点 点 三个 吃 完 吃 腻 推荐 百香果 千层 好吃 
50,纽约 网红 蛋糕 开在 上海 最牛 逼 国金 中心 店里 堂 吃 天天 排队 想象 欲望 节后 休息 乘着 国庆 余兴 陆家嘴 一游 赶巧 晚饭 前 家 排队 人不多 机会 辛苦 排队 店堂 白色 装潢 大气 家 醒目 标示 江湖 地位 点 喜欢 海盐 焦糖 千层 蛋糕 家 拳头产品 送到 嘴里 送到 确实 与众不同 心疼 钱包 一小 蛋糕 元 这是 奢侈品 网上 说 蛋糕 界 爱马仕 算是 潇洒 一回 
50,走过 春夏 终于 走进 店铺 清新 窗明几净 坐立 之安 浓郁 抹 茶 蛋糕 微微 无穷 口 慢吃 更能 咀嚼出 细腻 蛋糕 界 奢侈品 用心 品味 全 心 享受 种类 琳琅满目 一份 蛋糕 精心制作 
40,网红 堂 吃 不用 排队 味道 说实话 中规中矩 只不过 千层 薄 层数 工艺 花着 功夫 口感 不错 味道 综合 性价比 甜品 开放式 厨房 做 材料 中等水平 
50,那天 姐妹 喝 下午茶 点 几块 蛋糕 每样 吃 一小 口 自律 节制 一小 口 香甜 唱歌 吖 吃 甜点 喝 美式 聊着 大天 拍 美照 晃晃悠悠 午后 各奔 西东 期待 月底 再见 美好 相遇 
50,路过 国金 特地 买 点评 推荐 两块 蛋糕 回家 抹 茶 千层 蛋糕 家 千层 真的 做 好吃 别家 做 不出 口感 价格 真的 便宜 配上 抹 茶 一口气 吃 完 轻轻松松 玫瑰 千层 蛋糕 喜欢 玫瑰 千层 一点 淡淡的 玫瑰 香 
40,世纪 大道 国金 中心 楼下 二层 地铁 到达 交通 便利 环境 简洁 明亮 地方 不小 服务 蛋糕 中 爱马仕 记得 开业 排队 可怕 状况 黄牛 客人 多到 警察 出动 关门 暂停营业 国庆 期间 发现 人不多 赶紧 拔草 蛋糕 确实 好吃 价格 小贵 
50,吃完饭 路过 他家 发现 不用 排队 店里 空得 腿脚 受控 点 棋盘 蛋糕 抹 茶 千层 配一壶 白茶 白茶 茶包 续杯 蛋糕 很软 配上 茶 不算 太甜 质地 算是 用料 讲究 服务 不错 店员 柔声细语 响应 
40,排队 一下子 味道 拿下 拔草 买 打包 回家 价格 高 味道 匹配 玫瑰 太甜 那层 酱 甜 腻 抹 茶 不错 原味 尝尝 味道 不太 建议 网红 东西 挤破 脑袋 时间 长 冷淡 
50,贵有 道理 一块 均价 元 好吃 奶油 不错 层次分明 点 经典 千层 蛋糕 表面 焦糖 颜色 好看 皇家 奶茶 慕斯 蛋糕 一般般 特色 抹 茶 千层 蛋糕 清淡 可口 适合 拍照 周末 排队 位置 少 
50,想 吃 久 听说 排队 人超 堂食 好久 正好 上海 想着 碰碰运气 中秋 假期 两点 翻台 很快 半小时 排到 想起 上次 无邪 支配 抹 茶 恐惧 点 抹 茶 玫瑰 千层 那层 透明 玫瑰 酱太甜 玫瑰 味 挺 浓 千层 皮 奶油 质量 没话说 特别 细腻 百香果 千层 那层 透明 百香果 酱 酸 没话说 椰子 灰 浓浓的 芝麻 味 芝麻糊 冰沙 玫瑰 铁 口感 醇厚 微苦 蛋糕 正好 搭配 机会 试试 口味 机会 
40,买不起 棋盘 格 包 买个 棋盘 格 蛋糕 吃 吃 开在 国金 地铁 链接 出入口 堂 吃 排队 打包 走 排队 多一些 热度 肯定 降低 懒 排队 吃 东西 地方 感冒 香港 路过 海港 城 买 一块 味道 没什么 惊艳 路过 排队 三五个 买 一块 哄哄 小朋友 装修 风格 海港 城 堂 吃 海港 城多 价格比 香港 贵 买 棋盘 格 味道 不错 希望 上海 价格 地方 持平 想 说 打包 袋子 塑料袋 不太 环保 香港 纸袋 
40,店里 吃 店面 工作日 排队 我点 海岩 巧克力 有层 太妃糖 东西 腻 闺蜜点 抹 茶 一般般 无邪 正宗 样子 巧克力 千层 好吃 坐 说 话 饮料 点 两杯 气泡 水 味道 不值 价格 推荐 
30,工作日 吃 吃 运气 不用 位 晚些时候 排起 长龙 点 两个 堂 吃 味道 不错 千层 蛋糕 有个 巧克力 棋格 蛋糕 本想 晚点 打包 走 可惜 抢先 总体 环境 高级 口味 特别 性价比 
50,开 陆家嘴 一家 千层 蛋糕店 这店 可谓 甜品 界 爱马仕 开业 门口 排满 吃块 蛋糕 真心 早早 店 开门 买 块 蛋糕 一层 一层 做 精致 口味 吃 很甜 绵密 口感 小贵 值得 一试 
30,這家店 說 好吃 第一次 拔草 老公 買 完 之後發現 無奈 之下 這次 親自買 其實 味道 個 人覺 一般般 沒有 外面 說 那種 吃 一口 愛上 買 抹 茶千層 真的 做 實蠻 差 環境 不錯 國金裡面 服務 還算 
50,老公 特地 帮 买 味道 不错 奶油 不甜 不腻 人不多 包装 一层层 厚实 价格 真心 便宜 买 金典 千层 蛋糕 几种 蛋糕 好看 好多 蛋糕店 不错 交通 不错呀 
30,这家 网红 蛋糕 听闻 时刻 排队 国金 国庆 闺蜜 尝尝 味道 环境 服务 说实话 蛋糕 味道 不错 好吃 程度 一般般 不难 吃 蛋糕 很软 味道 太甜 那种 适合 大众 口味 下次 尝尝 抹 茶 巧克力 
50,环境 早上 商场 开门 人不多 一众 店铺 里 挺 显眼 装修 简风 甚 醒目 点 一杯 热 牛奶 撒 玫瑰 花瓣 喝 牛奶 一份 玫瑰 芬芳 海盐 焦糖 千层 蛋糕 味道 适合 两个 分享 人吃会 甜得 发腻 服务 进门 询问 堂 吃 打包 无殊 
40,打包 纸盒 设计 很棒 隔层 放 干冰 包 店员 推荐 经典 原味 千层 算是 经典 一款 蛋皮 薄 一层 奶油 均匀 每块 蛋糕 超过 层 分层 层层 分明 金黄色 焦糖 酥皮 不腻 甜 恰到好处 口感 细腻 顺滑 玫瑰 千层 算 颜值 一款 少女 心 满满 蛋糕 表层 啫喱 里 嵌 干 玫瑰 花瓣 口感 清新 
50,真的 好吃 不吃 千层 爱 害羞 还好 人不多 堂 吃 排队 外带 小姐姐 果断 选择 外带 百香果 季节 特定 酸酸的 喜欢 抹 茶 面皮 真的 薄 下次 吃 玫瑰 焦糖 打包 挺 包装 完善 
40,某天 国金 楼下 路过 排队 果断 买 两块 当月 饮品 促销 选 带有 花香 冰沙 含 一块 千层 一杯 饮料 饮料 口感 包装 质感 千层 口感 细腻 甜度 恰当 整体 不算 拔草 爱上 
40,网传 惊艳 千层 蛋糕 出名 排队 购买 网红 接受 无能 还好 选择 堂 吃 空位 感觉 好吃 百香果 千层 蛋糕 特定 季节 母 情节 当天 尴尬 回家 特意 打包 买 几块 冰袋 久 
50,每次 上海 出差 吃 姐们儿 品尝 果断 点 想 吃 喝 咖啡 下午茶 高颜值 下午茶 配 美美 图片 聊着 天品 茶 完美 休闲 时光 昨天 朝阳 大悦 城 好些 排队 终于 北京 开店 开心 
50,风靡 很久 蛋糕 吃 柚子 小伙伴 兜 一圈 排队 赶紧 买 一块 抹 茶味 味道 不错 包装 冰袋 细节 做 不错 堂 吃 国金 吃货 天堂 女儿 尝 喜欢 下次 尝试 口味 
