name,comment_count,comment_star,comment_description,cus_comment
,,50,口味：非常好 环境：非常好 服务：非常好 人均：0元,网红店-蛋糕界的“爱马仕”，种草很久，经常看到很多人排队，与闺蜜逛街休闲好去处。。。首推【🎀海盐焦糖千层蛋糕】海盐咸咸的，焦糖甜甜的，千层多重口感，整体略甜，搭配英式红茶很好中和蛋糕甜度。【🎀抹茶千层蛋糕】外层撒了抹茶粉，略苦，搭配千层酥，整体不错。。店内装修非常清新，性冷淡风，白色白理石纹桌面，搭配小盆栽，非常适合拍照纪念
,,40,口味：很好 环境：很好 服务：很好 人均：0元,被小伙伴拉过来吃蛋糕～11点左右到的时候已经有人等位了！他们家以精湛的纯手工工艺打造的千层蛋糕而闻名。所以点了一块抹茶千层，抹茶千层好好吃～抹茶味浓郁果然吃过他们家的千层，其他家的都不算什么了，特别是千层饼皮很薄～还点了一块棋格～棋格的话巧克力很浓郁，蛋糕很软～但是对我来说太甜了，吃多了难免会腻
,,40,口味：很好 环境：很好 服务：很好 人均：110元,人气超高的一家甜品店！每次经过都看到不管是外带还是堂吃总有很多人在排队，国庆期间也是人满为患！。香港的lady M折合人民币大概65左右，也就比魔都便宜个十几块，味道是一样的哈！点了块。「皇家奶茶慕斯蛋糕」口感不是很甜腻！不知道这一块吃下去会不会发胖「椰子灰雪冰」就是黑芝麻磨碎后！芝麻很香！
,,50,口味：非常好 环境：非常好 服务：非常好 人均：0元,来网红店排队是肯定的了，之前在海港城吃过一次，堂食排队排的真的是恐怖，所以后来排队买了外带的。上海国金这家还好，跟同学吃完饭逛完下来正好排队的人不是很多，就妥妥的排着堂食了！点了新出的百香果千层和柠檬菠萝苏打水真的颜值很高超级搭的！苏打水也很清爽，草莓冰沙就比较一般啦！
,,50,口味：非常好 环境：非常好 服务：非常好 人均：75元,换了个新手机没有照片了。因为住在隔壁。早起刚开门没多久去打包了限定口味的。一块海盐焦糖。一块皇家奶茶。海盐焦糖千层真是好吃。他们家的千层每个味道都好吃。皇家奶茶吃的时候可能室内放久了。都出汗了。吃起来慕斯有点化了。略甜。可能直接拿出来口感会更好。记得新加坡的ladym的冰柠檬红茶巨好喝。但是内地好像没有还是味道不一样
,,40,口味：好 环境：很好 服务：很好 人均：70元,二人食。久闻lady m大名，去年进入上海可是被刷爆朋友圈，引得无数人过去拔草。之前路过国金的这家，工作日还蛮空的，休息天倒是要排队的。去的时候门口还有等位进去下午茶的，可见网红的力量真是强大啊。。食物最重要是好吃，这70元左右一块的蛋糕，味道和想象之中差太多，感觉还没我做的蛋糕好吃，哈哈。吃了也不能变贵妇，路过拔个草吧，贵也是蛮贵的，买一块的钱可以在食之秘买两块，口感还比这个好。不过呢，如果是店内下午茶拍照，拍照秀朋友圈劈情操可能是不错的选择。
,,50,口味：好 环境：非常好 服务：非常好 人均：0元,一直听说是非常有名的店，心心念念了很久，终于用饿了吗如愿以偿，可能是我期望值太高，真心觉得口味一般，或许也是外卖的关系，所以口味有所下降，反正没有想再吃二次的期望，更不要说让我排队几个小时了，不过外卖的包装和餐具必须要夸一下，绝对是我见过外卖中最好最精致的，没有之一
,,50,口味：非常好 环境：非常好 服务：非常好 人均：0元,虽然大家都在说消费降级，虽然大家都在说经济危机，没碍着LM，还是要排个把钟头才能坐上位子，季节性点心大概就是变相的限定品，L家的吃口感觉特别的好，这个蛋糕就像是百香果雕出来的一样，另外点壶红茶也正好去去油腻，或者是酸的来一口甜的来一口搭配起来。
,,50,口味：非常好 环境：很好 服务：很好 人均：100元,看到排名，第一呀……。二姐打卡过的甜品店，当然的不管胖不胖也要努力吃一次。。地点，国金中心G2层，远远看到长长的队伍，堂食肯定是需要排队1个小时以上的，果断选择外卖，选了3个口味，价格也很美丽～高总感觉肝疼。总体来说还是喜欢千层蛋糕，不是很甜，很细哦，推荐抹茶🍵
,,50,口味：非常好 环境：非常好 服务：非常好 人均：0元,曾经的网红蛋糕店。经常看到排长队简直难以想象。今天偶尔经过人不多。于是排着队准备堂吃。排了前后约一刻钟左右。就在服务员指引下我们进店落座。点了百香果蛋糕一片。和英皇晨香茶一壶。蛋糕视觉层次分明。软软的带着百香果的香味。入口的感觉确实享受。喝上一口英皇晨香。让味道在口中弥散。七十五一片的蛋糕对得起这个价。五十八一壶的茶水。却和避风塘的free tea差不多
,,50,口味：非常好 环境：非常好 服务：非常好 人均：50元,国庆长假 地铁陆家嘴六号口出来就可以看到这家网红店，别的店都排队好久，想吃很久了，正好去上海中心，就赶紧赶热闹去吃了这个，旁边的巧克力很好吃，入口回味无穷，奶油也不油腻，千层也好吃 话说饮品刚喝好冰，喝到最后椰子香出来，沙沙的香香的，网红红的原因还是好喝好吃哦
,,20,口味：一般 环境：很好 服务：好,八月份去的了，过气网红店，装修性冷淡（几年前的流行啊）蛋糕基本上都七八十一块，装盘却极度不走心，跟麦咖啡的盘子有一拼～去过新天地的店，很敷衍，国金按说算大店了，也那么敷衍～算了，路过好奇，为咖啡进去了，差那一杯真是困啊，应验那句话，好奇害死猫～～～口味真心不值这个价，性价比极其有限，咖啡一般般，也比星巴克贵～怕是红的快，过气更快咯～
,,50,口味：非常好 环境：非常好 服务：非常好 人均：0元,前几天来的，排了大概20分钟队，三个人一人点了一份千层，本来想选最新出的海盐焦糖，但是我点的时候没有，后来看到又有了，头疼！我点的是原味的，刚开始吃味道感觉蛮不错的，吃多了就有点腻，百香果的我感觉有点太酸了，玫瑰的话也还可以吧！
Lady M(新天地店),100条,40,口味：好 环境：很好 服务：好,为何那么红，有点没道理，附近办事后走的太累，就找个露天位坐下抽烟，结果一看，新天地这家店虽然是露天位，但是还是紧烟的，然后我发觉一个问题，对于禁言亚洲普遍很上纲上线，在欧美竟然在规则之内有点随便，玫瑰🌹蛋糕不错，可是我的荔枝咖啡是什么⊙∀⊙？鬼？咖啡里扔了2个荔枝，就没有然后了，我怀疑我感官出问题了，再三尝试确认，就是咖啡里有2个荔枝，没有其它
,,40,口味：很好 环境：很好 服务：很好 人均：72元,"跟着小伙伴特意跑去魔都打卡这家店，座位都是露天的,排队分堂食的和外带的,两边都排了不少人。大概排了二十几分钟就等到座位了，点了一块经典千层和海盐焦糖千层，比较喜欢经典的,焦糖的太甜，第一口确实觉得味道有些惊艳，但是吃到后面都觉得腻了。价格不便宜，千层68一块，焦糖78一块，吃个新鲜吧"
,,40,口味：很好 环境：很好 服务：很好 人均：110元,来自纽约上东区的名媛蛋糕。。据说以“贵”出名，其实有点被夸大了，一块经典千层75元，相比亚洲其他地方如新加坡、香港贵一点，也在可以接受的范围。。。排队的鼎盛时期是五小时，我在非周末的傍晚来到新天地店，基本上不用等位，还有一个原因大概是出门右转有一位来自日本的强劲对手Tetao，刚开不久，大家对它的打卡热度还在新鲜期，ladyM显得有些失宠。。。这家店的空间狭小，一楼是蛋糕陈列柜，外带直接在一楼排队选，堂食上二楼，没几个座位，鸟笼只有两桌。。。一个人的下午茶，一块经典千层+一杯玫瑰拿铁。。。能在全球多个发达城市广受好评，千层的味道自然不会差，甜度刚好，饼皮又薄又软。
,,50,口味：非常好 环境：非常好 服务：非常好,在新天地做头发，早就知道这里有lady M，想着一定要来买的！本来看到门口在排队，已经打了退堂鼓了，结果看到外带不排队，立刻拉着闺密进去哈哈～。蛋糕真是琳琅满目，选择困难症患者是每个都想要问了店里的小哥哥说不限购的，一盒最多装五块，好的那就五块了哈哈哈。「抹茶千层蛋糕」抹茶味浓郁，微苦，回味微甜，一整块吃完还是有一点点腻，不过总体还是很好吃的，我这个不爱抹茶的人都觉得不错。「经典千层蛋糕」经典果然是经典，不太甜不太腻，其实我觉得lady M最好吃的是千层的饼皮，真的是又薄又香，奶油、装饰什么的都只是锦上添花！。「玫瑰千层蛋糕」这个是期望最高却最失望的，真的是太甜腻了！！颜值真的超级高，但也是唯一一块我不会回购的。「海盐焦糖千层蛋糕」虽然很甜但是非常好吃！可能是海盐的关系，并没有玫瑰千层腻哦，焦糖味也非常香，赞赞赞！。「百香果千层蛋糕」酸酸甜甜！这就是夏天的味道啊！。lady M除了饼皮非常棒以外，奶油的厚度也非常棒，每一层都是平整的，不像有些千层中间厚外圈薄，样子非常丑。处女座表示lady M的千层真是非常治愈我的强迫症了，哈哈～
,,40,口味：非常好 环境：好 服务：一般 人均：0元,约饭必然需要一顿正式的下午茶，所以即使吃完肉肉吃完喜茶面包喝过咖啡，还是需要来一顿甜品的。。四个大人➕一个宝宝，只能坐户外的位置，不过大桌很少，只能等着。。看到有两个四人位，一个坐了一个人，一个坐了两个人，问能否调整。服务员告知不可以，问能否在两人位上加两个位置，让我们先坐下来，说堵住过道，不行。好吧，我们继续等待。。结果，我们后边来的两个人坐在了空着的两人位置上，这样的结果岂不是让我们永远也等不到？除非正好有四人位空出来。。和服务员继续乔，总算同意我们先在两人位坐下，如果有四人位空着的话就可以优先安排了。。点了海盐焦糖千层和棋盘格。依旧美味。。他家的蛋糕也是从来没有让我失望过。。除了略有瑕疵的服务，其他都很好。
